id,customer_id,loan_type,principal,interest_rate,term_months,outstanding_balance,status,disbursed_at,due_at
768,3160,personal,2016260.5,17.79,49,0,paid_off,2024-06-26T17:47:41,2028-07-26T17:47:41
769,1272,student,74871.3,6.7,207,67411.91,active,2024-02-08T01:09:20,2041-05-08T01:09:20
770,1605,auto,49885,7.84,38,49015.73,active,2026-04-25T04:31:30,2029-06-25T04:31:30
771,3376,student,77326.35,7.22,162,71982.13,active,2025-02-22T12:49:06,2038-08-22T12:49:06
772,1577,mortgage,286841.86,6.8,341,268525.49,late,2023-11-03T11:56:44,2052-04-03T11:56:44
773,1454,auto,133370.87,4.93,30,131045.87,active,2026-04-28T23:38:35,2028-10-28T23:38:35
774,1072,mortgage,310545.26,5.27,120,302974.11,active,2026-02-09T15:09:53,2036-02-09T15:09:53
775,1410,business,174827.06,11.85,99,173981.61,late,2026-04-27T01:29:57,2034-07-27T01:29:57
776,806,business,9491609.39,8.32,62,8998361.06,active,2026-01-23T09:19:33,2031-03-23T09:19:33
777,4878,auto,990355.32,6.3,65,787596.19,active,2025-03-03T15:54:44,2030-08-03T15:54:44
778,1315,personal,4048.9,14.94,36,0,paid_off,2022-10-29T02:53:18,2025-10-29T02:53:18
779,3804,business,34977.43,7.63,30,15770.31,late,2024-12-03T12:59:33,2027-06-03T12:59:33
780,1436,student,40751.33,5.5,161,40627.52,active,2026-05-01T17:19:17,2039-10-01T17:19:17
781,600,business,196256.5,8.94,43,194880.6,active,2026-05-06T08:04:14,2029-12-06T08:04:14
782,1961,business,356224.05,6.72,50,150831.19,late,2023-11-21T10:00:24,2028-01-21T10:00:24
783,185,mortgage,373165.48,2.85,248,314681.8,active,2022-09-05T20:33:57,2043-05-05T20:33:57
784,1963,personal,26815.48,15.8,40,0,paid_off,2022-09-15T20:18:32,2026-01-15T20:18:32
785,1876,student,6036271.56,3.08,219,5771256.47,active,2025-07-24T15:21:20,2043-10-24T15:21:20
786,316,credit_line,12996.07,17.08,19,0,paid_off,2023-08-23T12:34:35,2025-03-23T12:34:35
787,3672,student,29468.6,6.83,157,26311.17,active,2024-12-15T07:55:52,2038-01-15T07:55:52
788,512,mortgage,493752.89,3.48,295,492011.74,late,2026-04-08T14:23:05,2050-11-08T14:23:05
789,2449,mortgage,4250643.2,5.37,351,3951610.2,active,2023-12-24T04:27:28,2053-03-24T04:27:28
790,2113,personal,145974.38,13.69,22,114995.21,active,2025-11-13T04:27:44,2027-09-13T04:27:44
791,3481,personal,114833.12,9.8,18,51676,defaulted,2025-02-22T15:36:54,2026-08-22T15:36:54
792,1168,mortgage,158917.26,5.58,345,155718.04,active,2025-10-09T04:42:10,2054-07-09T04:42:10
793,4478,student,27252.76,3.6,169,27212.27,active,2026-05-07T04:53:41,2040-06-07T04:53:41
794,2436,auto,26923.95,9.89,44,24719.78,late,2025-12-29T05:25:43,2029-08-29T05:25:43
795,1539,mortgage,42297851.59,5.4,318,40617936.38,active,2024-12-31T16:28:53,2051-07-01T16:28:53
796,3742,auto,43282.43,9.58,34,42724.45,active,2026-05-02T02:10:22,2029-03-02T02:10:22
797,2638,credit_line,30804344.68,21.31,18,0,paid_off,2023-01-03T03:39:34,2024-07-03T03:39:34
798,4693,personal,74809.36,14.24,47,56688.56,active,2025-02-16T13:42:27,2029-01-16T13:42:27
799,2999,personal,14878.2,6.56,15,0,paid_off,2024-05-13T10:20:18,2025-08-13T10:20:18
800,1927,mortgage,511304.13,6.49,259,389352.63,defaulted,2024-02-24T14:09:22,2045-09-24T14:09:22
801,3571,personal,11255.43,16.6,59,0,paid_off,2023-05-21T14:29:40,2028-04-21T14:29:40
802,2516,personal,1936.03,17.73,46,1476.65,defaulted,2024-06-12T04:30:10,2028-04-12T04:30:10
803,1459,auto,17183.67,6.69,24,12349.93,active,2025-09-17T14:36:40,2027-09-17T14:36:40
804,1735,auto,43667.47,7.79,44,33403.4,late,2025-07-02T13:37:21,2029-03-02T13:37:21
805,3271,mortgage,187669.94,3.06,289,79098.16,defaulted,2023-04-01T03:06:36,2047-05-01T03:06:36
806,3361,personal,2221383.76,16.31,22,652288.78,active,2022-12-23T23:16:12,2024-10-23T23:16:12
807,2560,student,68141.4,7.84,68,56450.62,late,2025-01-29T16:31:07,2030-09-29T16:31:07
808,896,business,157211.72,8.28,34,136076.59,late,2025-12-27T21:52:20,2028-10-27T21:52:20
809,210,personal,69845.84,10.66,20,25359.77,late,2025-04-16T11:47:00,2026-12-16T11:47:00
810,81,mortgage,442695.55,3.19,335,435340.61,active,2025-11-12T12:40:52,2053-10-12T12:40:52
811,904,personal,86935.56,15.03,49,63498.77,defaulted,2023-08-26T23:26:22,2027-09-26T23:26:22
812,1429,personal,60144.79,13.9,56,46547.93,defaulted,2025-04-07T15:41:30,2029-12-07T15:41:30
813,2320,personal,143921.9,12.69,30,99294.75,defaulted,2024-01-16T09:58:56,2026-07-16T09:58:56
814,3702,auto,53686.85,9.21,48,45947.98,active,2025-10-16T06:34:21,2029-10-16T06:34:21
815,1661,mortgage,205234.09,6.86,299,200434.85,active,2025-08-31T01:22:57,2050-07-31T01:22:57
816,4592,credit_line,31698.48,14.46,33,29665.95,active,2026-03-12T07:39:40,2028-12-12T07:39:40
817,2027,mortgage,293876.79,6.64,158,243335.08,active,2024-01-11T19:58:54,2037-03-11T19:58:54
818,4292,mortgage,797260.49,3.22,256,550187.07,defaulted,2025-02-04T16:36:53,2046-06-04T16:36:53
819,517,mortgage,535811.11,3.18,257,261806.46,defaulted,2025-11-10T00:13:37,2047-04-10T00:13:37
820,4014,personal,373482.24,11.76,49,300393.88,late,2025-06-06T22:20:54,2029-07-06T22:20:54
821,3489,auto,16508.06,6.9,46,5180.27,active,2023-07-17T23:23:20,2027-05-17T23:23:20
822,4156,mortgage,410933.24,4.84,338,394542.68,active,2025-01-28T14:13:29,2053-03-28T14:13:29
823,1503,personal,20282.56,10.67,58,6655.56,late,2022-10-02T04:07:42,2027-08-02T04:07:42
824,3244,personal,28379.58,10.77,54,16125.32,defaulted,2023-02-26T18:11:01,2027-08-26T18:11:01
825,3462,auto,278865.27,9.88,26,72627.52,active,2023-03-18T10:12:22,2025-05-18T10:12:22
826,3948,personal,12053.4,14.46,47,10255.49,active,2025-10-08T16:37:25,2029-09-08T16:37:25
827,2628,personal,313548.95,13.92,12,0,paid_off,2024-09-04T06:25:47,2025-09-04T06:25:47
828,4847,mortgage,1307059.8,6.31,308,1262863.39,active,2025-06-23T03:12:23,2051-02-23T03:12:23
829,774,personal,19482,8.27,51,17240.29,late,2025-10-29T12:38:23,2030-01-29T12:38:23
830,4044,credit_line,53007.3,20.22,20,0,paid_off,2024-05-12T01:34:47,2026-01-12T01:34:47
831,1405,personal,26194.36,6.36,37,938.79,active,2023-05-05T14:04:56,2026-06-05T14:04:56
832,1901,personal,5009.85,14.44,46,0,paid_off,2022-03-31T16:59:53,2026-01-31T16:59:53
833,2867,mortgage,2181589.05,2.72,326,2141187.07,active,2025-09-02T01:56:40,2052-11-02T01:56:40
834,3733,auto,8498.71,4.42,47,7943.92,active,2026-01-12T07:26:27,2029-12-12T07:26:27
835,2786,personal,20609.95,7.36,20,0,paid_off,2022-09-28T07:41:08,2024-05-28T07:41:08
836,1718,auto,49492.22,7.2,64,10813.94,active,2021-10-26T22:46:32,2027-02-26T22:46:32
837,4391,student,141240.74,5.25,110,123670.37,active,2025-01-11T16:40:46,2034-03-11T16:40:46
838,1622,personal,2162.42,7.09,49,854.76,late,2023-08-12T22:45:44,2027-09-12T22:45:44
839,2858,personal,347758.63,14.18,47,153655.58,defaulted,2023-12-23T17:26:59,2027-11-23T17:26:59
840,3407,auto,14068.04,8.92,68,11871.82,active,2025-02-12T08:30:34,2030-10-12T08:30:34
841,1794,personal,22204.85,8.87,14,14996.58,defaulted,2026-01-24T08:11:19,2027-03-24T08:11:19
842,3233,mortgage,361716.5,6.41,327,325021.77,active,2023-07-27T15:37:00,2050-10-27T15:37:00
843,48,student,78284.51,4.8,230,76872.78,late,2025-12-21T23:15:01,2045-02-21T23:15:01
844,1996,student,43519.24,7.49,138,41829.44,active,2025-11-16T04:40:42,2037-05-16T04:40:42
845,1946,mortgage,16405018.06,6.59,186,14119307.66,defaulted,2025-11-26T23:59:05,2041-05-26T23:59:05
846,4287,personal,23110.99,12.61,39,21828.45,active,2026-02-26T02:22:16,2029-05-26T02:22:16
847,2238,mortgage,225503.65,3.27,305,217283.43,active,2025-02-17T16:15:52,2050-07-17T16:15:52
848,1026,mortgage,1740019.24,5,357,1696137.09,late,2025-05-12T14:40:15,2055-02-12T14:40:15
849,362,mortgage,2149185.67,6.34,327,2073654.76,active,2025-02-10T13:41:11,2052-05-10T13:41:11
850,1983,mortgage,617608.06,3.86,320,338380.37,defaulted,2022-08-19T22:09:43,2049-04-19T22:09:43
851,4425,auto,9684.35,4.79,64,6999.86,active,2024-09-27T02:34:09,2030-01-27T02:34:09
852,1775,student,2366025.6,7.45,208,1408887.4,defaulted,2026-04-19T15:11:12,2043-08-19T15:11:12
853,161,business,8834818.22,9.49,106,6903693.21,active,2024-01-25T14:00:16,2032-11-25T14:00:16
854,1229,auto,33440.94,6.7,74,23569.35,active,2024-07-18T22:24:48,2030-09-18T22:24:48
855,2923,personal,6202.9,9.38,48,3269.23,active,2024-05-19T10:30:52,2028-05-19T10:30:52
856,2444,personal,33766.67,10.9,40,19384.48,active,2024-11-14T19:11:11,2028-03-14T19:11:11
857,3984,personal,20183303.31,10.9,36,18007467.36,active,2025-12-24T16:12:00,2028-12-24T16:12:00
858,2262,business,112872.19,11.43,46,46449,active,2023-02-27T00:53:57,2026-12-27T00:53:57
859,2888,auto,42969.71,8.38,76,34752.83,defaulted,2024-10-07T18:41:39,2031-02-07T18:41:39
860,234,personal,85875.03,12.58,52,78556.5,active,2025-11-13T06:05:39,2030-03-13T06:05:39
861,2907,business,371974.56,6.54,66,264652.18,active,2024-09-30T12:30:32,2030-03-30T12:30:32
862,459,personal,2269.7,12.04,58,1916.05,late,2025-07-17T08:57:49,2030-05-17T08:57:49
863,1110,auto,52213.65,7.71,77,49066.55,late,2025-11-01T14:53:38,2032-04-01T14:53:38
864,2170,auto,445019.99,7.92,27,0,paid_off,2024-01-25T17:01:39,2026-04-25T17:01:39
865,329,personal,9923.67,15.45,49,4135.29,active,2023-07-30T14:06:41,2027-08-30T14:06:41
866,1594,auto,184571.2,8.37,55,142391.71,active,2024-12-24T11:03:07,2029-07-24T11:03:07
867,4524,mortgage,292424.98,5.3,207,267119.83,active,2024-11-02T18:33:49,2042-02-02T18:33:49
868,2205,mortgage,153640.01,2.52,263,143748.83,late,2024-09-04T00:37:44,2046-08-04T00:37:44
869,185,mortgage,206396.88,6.02,247,204674.46,active,2026-02-17T09:18:41,2046-09-17T09:18:41
870,1556,personal,28592.72,16.81,31,0,paid_off,2022-05-31T06:58:02,2024-12-31T06:58:02
871,537,auto,39315.46,4.89,57,0,paid_off,2023-08-17T15:40:00,2028-05-17T15:40:00
872,4626,business,253419.18,6.25,84,230843.9,active,2025-09-06T02:53:00,2032-09-06T02:53:00
873,3693,auto,30470.23,6.12,65,19112.96,late,2023-09-07T21:30:07,2029-02-07T21:30:07
874,1342,student,66977.44,7.62,120,53328.54,defaulted,2026-05-14T22:14:26,2036-05-14T22:14:26
875,4573,auto,867373.88,5.78,43,134033.88,active,2023-04-05T06:11:15,2026-11-05T06:11:15
876,2737,mortgage,268914.22,4.77,324,257451.35,active,2024-10-18T08:01:53,2051-10-18T08:01:53
877,1541,personal,26699.67,7.05,49,0,paid_off,2025-01-05T16:19:35,2029-02-05T16:19:35
878,2790,personal,24685.81,17.28,38,24064.41,late,2026-04-13T23:05:50,2029-06-13T23:05:50
879,47,business,199904.47,7.43,55,141587.14,active,2024-09-08T22:56:08,2029-04-08T22:56:08
880,3752,student,8297.52,5.74,103,8184.62,active,2026-03-26T22:50:30,2034-10-26T22:50:30
881,1674,personal,11900.04,13.62,43,5677.34,late,2023-12-16T12:22:20,2027-07-16T12:22:20
882,4230,auto,22864.29,5.87,27,22324.55,active,2026-04-26T04:00:28,2028-07-26T04:00:28
883,349,personal,111281.76,14.51,57,96795.24,active,2025-09-13T02:38:47,2030-06-13T02:38:47
884,1861,student,80448.42,5.96,142,76797.02,active,2025-09-12T21:58:04,2037-07-12T21:58:04
885,4923,business,8273034.82,9.13,111,7741887.57,active,2025-09-07T21:09:32,2034-12-07T21:09:32
886,2204,auto,210252.02,9.73,49,168412.86,active,2025-07-10T19:12:06,2029-08-10T19:12:06
887,2914,personal,117814.57,15.61,15,0,paid_off,2023-11-17T23:04:47,2025-02-17T23:04:47
888,3913,auto,33351.51,4.59,37,12773.91,active,2023-10-24T20:18:08,2026-11-24T20:18:08
889,2570,personal,20056.15,8.73,56,19635.56,active,2026-03-31T12:49:07,2030-12-01T12:49:07
890,4046,business,4637926.01,7.5,79,4607763.12,active,2026-04-30T10:38:00,2032-11-30T10:38:00
891,1912,personal,10398.47,11.2,26,4661.42,active,2024-10-15T03:52:52,2026-12-15T03:52:52
892,1626,mortgage,530675.68,3.41,297,488416.3,active,2023-10-20T16:33:25,2048-07-20T16:33:25
893,410,business,8799820.91,9.6,25,6640782.65,active,2025-11-02T13:18:14,2027-12-02T13:18:14
894,1833,mortgage,502546.25,6.36,242,500712.31,active,2026-04-12T11:22:21,2046-06-12T11:22:21
895,346,mortgage,6498805.73,3.64,189,6054649.67,active,2025-01-11T23:57:53,2040-10-11T23:57:53
896,3733,personal,1227.06,8.6,28,1181.49,active,2026-04-12T07:15:00,2028-08-12T07:15:00
897,146,personal,5021.67,12.78,19,0,paid_off,2025-06-20T09:51:39,2027-01-20T09:51:39
898,3600,mortgage,37760699.77,5.84,221,36824407.68,active,2025-11-01T00:59:33,2044-04-01T00:59:33
899,4781,personal,4200.01,14.32,37,4069.42,active,2026-04-10T23:27:50,2029-05-10T23:27:50
900,1858,mortgage,184527.31,6.61,136,175040.56,active,2025-07-30T04:59:12,2036-11-30T04:59:12
901,3747,student,1304400.22,3.25,154,847571.8,active,2021-09-13T18:08:08,2034-07-13T18:08:08
902,3880,auto,30447.09,8.91,35,25561.97,active,2025-11-19T20:44:09,2028-10-19T20:44:09
903,2395,auto,23637.9,6.17,34,14586.12,active,2024-11-03T00:49:48,2027-09-03T00:49:48
904,444,mortgage,6336952.6,5.46,156,2625141.71,defaulted,2025-10-12T02:32:16,2038-10-12T02:32:16
905,390,personal,2305471.01,7.46,48,1159440.18,active,2024-05-12T07:57:11,2028-05-12T07:57:11
906,1394,auto,1363543.17,7.98,29,578740.34,defaulted,2025-05-30T15:37:00,2027-10-30T15:37:00
907,316,auto,16541.86,5.66,31,6761.71,active,2024-07-20T20:27:55,2027-02-20T20:27:55
908,3225,mortgage,592003.23,5.17,354,590181.96,active,2026-04-10T11:06:02,2055-10-10T11:06:02
909,1834,auto,1065547.2,7.21,57,1035800.08,active,2026-03-27T13:48:58,2030-12-27T13:48:58
910,1389,mortgage,345639.27,5.38,211,181032.03,defaulted,2024-11-17T07:24:41,2042-06-17T07:24:41
911,1593,personal,13551.38,6.53,54,0,paid_off,2022-10-18T05:31:50,2027-04-18T05:31:50
912,2973,auto,1986981.7,5.47,33,1736178.57,active,2025-12-12T23:22:46,2028-09-12T23:22:46
913,2812,mortgage,10655882.65,4.74,153,8573207.33,active,2023-10-05T16:24:18,2036-07-05T16:24:18
914,1125,personal,37168.35,11.97,30,9597.58,active,2024-04-20T18:24:06,2026-10-20T18:24:06
915,3408,personal,20343.43,12.08,28,15608.73,active,2025-08-11T01:21:54,2027-12-11T01:21:54
916,3542,personal,21817.19,10.91,42,19352.68,late,2025-11-06T11:06:48,2029-05-06T11:06:48
917,4439,business,134592.27,5.61,75,64993.59,active,2022-11-08T14:29:06,2029-02-08T14:29:06
918,2311,mortgage,4294315.08,4.43,219,3889758.73,active,2024-02-03T18:54:33,2042-05-03T18:54:33
919,3202,personal,24105.15,17.05,23,7061.56,active,2024-09-19T07:21:32,2026-08-19T07:21:32
920,1200,credit_line,33973.37,11.48,20,18903.93,active,2025-05-21T15:57:13,2027-01-21T15:57:13
921,2234,personal,18928.76,14.71,50,18082.98,late,2026-02-12T06:17:08,2030-04-12T06:17:08
922,2954,auto,33878.76,6.66,60,28090.45,defaulted,2026-04-18T11:33:15,2031-04-18T11:33:15
923,1133,mortgage,334080.99,3,252,327560.89,active,2025-11-01T01:52:51,2046-11-01T01:52:51
924,3119,personal,26607.73,12.96,40,20463.99,defaulted,2026-02-27T06:13:21,2029-06-27T06:13:21
925,3516,auto,4238423.99,6.99,76,3477338.52,late,2024-11-09T11:58:50,2031-03-09T11:58:50
926,3102,student,9522606,4.8,100,9354428.14,active,2026-03-03T20:38:23,2034-07-03T20:38:23
927,1920,personal,7755.68,14.51,43,7568.51,active,2026-04-14T17:30:55,2029-11-14T17:30:55
928,142,mortgage,588600.5,3.18,276,466771.47,defaulted,2026-03-09T13:38:07,2049-03-09T13:38:07
929,227,personal,12192.24,11.56,52,4708.4,late,2023-08-10T04:14:14,2027-12-10T04:14:14
930,89,personal,27120.48,15.5,45,25154.51,active,2026-01-11T05:45:25,2029-10-11T05:45:25
931,2271,business,136310.97,9.23,36,0,paid_off,2024-10-29T09:00:04,2027-10-29T09:00:04
932,2446,personal,25004.26,17.84,17,0,paid_off,2021-12-01T06:32:13,2023-05-01T06:32:13
933,3680,mortgage,473488.96,6.13,321,285757.74,defaulted,2024-07-30T06:15:16,2051-04-30T06:15:16
934,2587,personal,11139.79,15.94,40,5531.52,active,2024-06-15T12:18:57,2027-10-15T12:18:57
935,3092,auto,258078.34,7.25,45,218110.38,active,2025-07-31T17:59:16,2029-05-01T17:59:16
936,3835,auto,46169.17,5.46,35,8150.11,active,2023-10-30T18:14:49,2026-09-30T18:14:49
937,104,auto,63585.04,5.93,80,43323.67,defaulted,2023-06-27T15:44:31,2030-02-27T15:44:31
938,864,auto,31956.43,4.52,65,25863.59,defaulted,2022-11-03T07:59:02,2028-04-03T07:59:02
939,4833,personal,51908.47,10.57,44,41021.68,active,2025-05-23T23:05:54,2029-01-23T23:05:54
940,929,auto,39732.87,8.72,29,27857.5,defaulted,2023-06-11T01:04:40,2025-11-11T01:04:40
941,4330,personal,28300085.7,14.27,46,25426998.86,late,2025-12-22T22:57:26,2029-10-22T22:57:26
942,3596,business,24321.84,6.79,49,14554.98,active,2024-08-10T10:04:30,2028-09-10T10:04:30
943,2532,personal,82558.69,9.69,56,64733.2,active,2025-04-09T17:50:52,2029-12-09T17:50:52
944,2896,mortgage,115103.39,5.05,185,102200.03,active,2024-03-29T13:57:17,2039-08-29T13:57:17
945,2207,personal,10326.25,11.48,35,4870.95,defaulted,2025-10-12T15:27:52,2028-09-12T15:27:52
946,3706,personal,1305.31,8.45,26,648.24,late,2025-04-10T09:39:51,2027-06-10T09:39:51
947,3608,business,12637.67,10.71,30,12168.42,active,2026-04-11T04:43:10,2028-10-11T04:43:10
948,3655,personal,2322395.86,12.39,34,0,paid_off,2025-02-28T10:42:40,2027-12-28T10:42:40
949,4322,auto,46035.45,8.95,82,33948.76,active,2024-03-22T14:33:07,2031-01-22T14:33:07
950,2312,personal,139840.19,10.72,24,121348.24,active,2026-01-23T09:51:42,2028-01-23T09:51:42
951,3387,personal,26081.46,9.63,28,12545.93,active,2025-02-20T03:01:54,2027-06-20T03:01:54
952,1386,business,306122660.59,5.72,41,225001759.85,active,2025-06-06T23:34:19,2028-11-06T23:34:19
953,3554,auto,23094.85,5.37,76,22124.75,active,2026-02-04T09:22:27,2032-06-04T09:22:27
954,3957,personal,67339.94,8.57,25,44041.97,active,2025-07-02T13:10:20,2027-08-02T13:10:20
955,2209,student,30668.95,3,193,29487.69,active,2025-09-27T14:14:05,2041-10-27T14:14:05
956,37,student,31115.01,7.24,232,30718.31,active,2026-02-08T20:32:29,2045-06-08T20:32:29
957,194,auto,29142.56,8,61,26137.96,late,2025-09-27T10:27:30,2030-10-27T10:27:30
958,1720,auto,14261.11,8.21,30,12482.09,active,2025-12-07T00:58:21,2028-06-07T00:58:21
959,1772,student,333893.11,7.26,65,320247.83,active,2026-01-30T01:05:22,2031-06-30T01:05:22
960,3628,mortgage,418981.18,4.23,334,400247.79,late,2025-01-28T18:23:33,2052-11-28T18:23:33
961,4020,student,44061712.66,3.65,206,30832088.08,defaulted,2024-07-07T03:34:52,2041-09-07T03:34:52
962,1221,mortgage,321672,3.9,203,290899.56,active,2024-02-21T13:18:41,2041-01-21T13:18:41
963,1567,personal,26991.11,8.83,18,22997.52,active,2026-02-03T14:28:22,2027-08-03T14:28:22
964,2535,student,160979.66,6.73,239,130097.49,active,2022-06-18T21:28:50,2042-05-18T21:28:50
965,2188,personal,15832.63,10.26,25,13451.91,defaulted,2026-02-08T02:49:35,2028-03-08T02:49:35
966,668,business,148291.13,7.2,94,78207.83,defaulted,2023-03-18T01:28:57,2031-01-18T01:28:57
967,4451,personal,133354.8,8.33,53,62095.1,defaulted,2026-02-18T03:21:41,2030-07-18T03:21:41
968,4631,personal,21667.19,17.81,56,21452.3,active,2026-04-26T16:26:04,2030-12-26T16:26:04
969,4421,business,407232.55,12.53,68,331674.78,active,2024-11-20T14:09:43,2030-07-20T14:09:43
970,2881,student,17423.89,6.13,122,14182.67,active,2024-05-11T01:02:30,2034-07-11T01:02:30
971,3354,personal,598602.39,12.31,31,597996.37,active,2026-05-15T17:15:35,2028-12-15T17:15:35
972,3137,business,160957.56,11.36,72,150156.82,active,2025-12-08T06:18:01,2031-12-08T06:18:01
973,3660,mortgage,75801.41,3.56,324,73278.92,active,2025-06-01T21:31:48,2052-06-01T21:31:48
974,3313,business,9511.07,6.94,75,8307.26,defaulted,2022-03-17T22:39:12,2028-06-17T22:39:12
975,4991,auto,172911.85,8.87,52,156349.07,late,2025-10-28T22:42:41,2030-02-28T22:42:41
976,3863,auto,30948.42,8.99,54,9422.78,active,2022-10-01T20:51:18,2027-04-01T20:51:18
977,1478,business,243708.89,7.95,118,243708.76,active,2026-05-16T18:46:10,2036-03-16T18:46:10
978,1513,student,185639.63,5.71,151,155928.04,active,2024-05-10T05:47:02,2036-12-10T05:47:02
979,937,personal,26770.43,12.18,44,22702.1,late,2025-09-02T04:56:38,2029-05-02T04:56:38
980,4434,mortgage,179384.54,6.32,144,168661.09,active,2025-05-24T10:29:18,2037-05-24T10:29:18
981,1568,mortgage,4401451.67,4.79,177,2863278.74,defaulted,2022-10-07T13:31:56,2037-07-07T13:31:56
982,854,mortgage,101176.64,2.58,354,98664.53,active,2025-05-06T12:06:51,2054-11-06T12:06:51
983,1879,personal,342198.88,6.32,27,56637.48,active,2024-02-03T07:10:45,2026-05-03T07:10:45
984,816,student,1301312.72,6.82,177,1232089.26,active,2025-05-31T05:33:37,2040-03-02T05:33:37
985,2713,personal,33428.59,13.82,20,18747.81,late,2025-06-19T19:31:27,2027-02-19T19:31:27
986,4035,auto,67359.06,7.49,56,54500.15,active,2025-04-06T11:34:13,2029-12-06T11:34:13
987,2746,auto,1828582.36,7.15,54,1376525.61,late,2024-11-12T06:15:35,2029-05-12T06:15:35
988,2607,auto,52255.44,8.67,79,50290.43,active,2026-01-29T10:57:08,2032-08-29T10:57:08
989,1894,mortgage,715101.23,3.89,235,696031.18,active,2025-09-24T16:23:52,2045-04-24T16:23:52
990,4816,personal,121836.35,6.74,30,0,paid_off,2021-07-29T16:58:13,2024-01-29T16:58:13
991,2634,student,124146.46,4.61,206,116641.23,active,2025-01-19T13:27:39,2042-03-19T13:27:39
992,4635,auto,53394.03,9.15,47,47713.84,late,2025-11-18T08:24:03,2029-10-18T08:24:03
993,1665,personal,5358.81,15.16,36,2469.79,late,2024-09-20T10:09:15,2027-09-20T10:09:15
994,4167,personal,85846.01,7.72,14,77834.57,active,2026-03-28T02:46:21,2027-05-28T02:46:21
995,1659,personal,11691.65,9.29,59,6314.64,active,2023-11-25T09:10:14,2028-10-25T09:10:14
996,1696,personal,136697.22,10.09,58,106468.54,active,2025-02-21T07:25:59,2029-12-21T07:25:59
997,3439,business,36446.39,7.05,66,32255.95,active,2025-08-12T08:28:54,2031-02-12T08:28:54
998,821,auto,37065.16,7.11,82,0,paid_off,2024-03-19T13:08:21,2031-01-19T13:08:21
999,940,personal,271960.85,12.66,35,184123.53,defaulted,2025-09-22T17:01:42,2028-08-22T17:01:42
