id,account_id,card_id,merchant_id,amount,currency,type,status,description,created_at
60361,6196,4942,143,10953.42,UAH,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2026-02-21T19:57:41
60362,1649,,86,66.31,EUR,purchase,completed,WaterWorks North (AE) (Utilities),2025-07-15T11:29:21
60363,6433,,83,143.92,DKK,purchase,pending,HealthPlus Pharmacy South (NL) (Pharmacy),2026-04-19T11:31:48
60364,7656,,497,114.19,GBP,purchase,completed,NationalGas #434 (CA) (Utilities),2025-09-11T17:06:16
60365,2982,2410,58,233.48,AUD,purchase,completed,City Inn Online (TR) (Travel - Hotels),2026-03-04T22:28:24
60366,3460,,15,7.99,EUR,deposit,completed,Deposit - Inbound payment,2026-05-12T19:05:21
60367,2484,2003,109,19.18,CHF,transfer,reversed,Transfer to acct ****4926,2026-01-28T18:14:29
60368,2163,,462,18,ZAR,purchase,failed,Skillshare Central (IN) (Education),2025-07-07T12:13:49
60369,8650,6915,61,14858.2,JPY,purchase,completed,GuardLife North (SE) (Insurance),2025-09-20T16:13:25
60370,3724,,119,29.62,EUR,purchase,failed,Uber Central (SE) (Transport),2026-01-05T12:54:46
60371,7281,,65,46.57,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander Downtown (BR),2025-07-07T08:35:46
60372,1837,,282,100.49,GBP,purchase,completed,CoverPlus South (NL) (Insurance),2026-05-16T17:16:42
60373,7927,,228,2.92,USD,purchase,completed,Morning Cup Express (ZA) (Coffee Shops),2025-04-28T11:02:51
60374,5703,,461,30.33,EUR,purchase,reversed,Apteka 24 Plaza (ES) (Pharmacy),2026-04-11T02:28:59
60375,6299,5019,226,45.29,EUR,purchase,completed,Modern Wear Online (TR) (Clothing),2025-05-31T03:09:29
60376,2149,,84,37.93,EUR,transfer,pending,Transfer to acct ****2553,2025-07-15T11:47:14
60377,5030,,237,319.43,AED,purchase,completed,Denim & Co Downtown (UA) (Clothing),2025-10-03T10:03:23
60378,6887,5493,107,151.18,GBP,purchase,completed,AirGlobal South (PL) (Travel - Airlines),2026-05-08T13:07:00
60379,3185,2553,101,1,USD,purchase,reversed,City University Bookstore Downtown (PL) (Education),2025-11-29T12:04:05
60380,8127,6501,475,1.96,EUR,purchase,completed,Morning Cup Plaza (ZA) (Coffee Shops),2026-05-10T05:44:59
60381,24,19,9,13.68,USD,purchase,completed,QuickBite #935 (AU) (Fast Food),2025-12-16T16:46:00
60382,325,,287,0.92,EUR,purchase,completed,Skillshare #384 (AE) (Education),2025-02-13T02:13:53
60383,3793,,339,195.66,GBP,purchase,completed,Gadget Hub Central (TR) (Electronics),2024-05-24T06:37:38
60384,4491,3582,122,51.84,EUR,purchase,failed,Gulf Express (ES) (Fuel),2026-05-01T18:16:02
60385,1858,,363,91.14,CNY,deposit,completed,Deposit - Salary,2025-05-15T20:19:06
60386,5572,,248,17.82,EUR,purchase,reversed,QuickBite Plaza (NL) (Fast Food),2025-11-15T23:47:55
60387,2183,1773,289,305.69,CAD,purchase,completed,ToolBox Plaza (US) (Home Improvement),2025-07-24T10:56:50
60388,7554,6039,483,20345.51,KRW,purchase,completed,HBO Max Downtown (CA) (Streaming),2025-08-28T16:11:13
60389,8402,6727,268,0.79,GBP,purchase,completed,Petrol Plus Plaza (UA) (Fuel),2026-03-02T06:32:24
60390,2928,,61,35940.28,JPY,purchase,failed,GuardLife North (SE) (Insurance),2026-04-27T19:32:21
60391,505,,399,32.64,CNY,purchase,pending,Lyft Central (CA) (Transport),2026-05-14T18:38:28
60392,4301,,165,440.64,CAD,purchase,completed,CircuitCity Plaza (ZA) (Electronics),2026-01-07T21:40:32
60393,95,,342,8.07,EUR,transfer,completed,Transfer from acct ****5940,2025-06-06T20:15:53
60394,8159,6531,421,438.23,EUR,purchase,completed,Skillshare North (US) (Education),2025-11-09T14:06:51
60395,4325,,193,74.99,EUR,purchase,reversed,Daily Foods Plaza (US) (Groceries),2025-09-21T18:40:00
60396,4663,,94,7.42,EUR,purchase,completed,Esso North (AE) (Fuel),2025-10-23T20:48:39
60397,1826,1502,409,43.12,EUR,purchase,completed,MediMart Downtown (SE) (Pharmacy),2026-05-09T23:11:48
60398,6813,,233,64.99,EUR,deposit,completed,Deposit - Salary,2026-03-24T22:15:35
60399,1143,,274,483.93,EUR,transfer,completed,Transfer from acct ****4803,2026-02-02T03:06:38
60400,7130,,419,10.24,AUD,purchase,completed,Daily Grind North (SG) (Coffee Shops),2025-07-14T10:43:41
60401,6184,,135,1090.92,CAD,purchase,completed,CircuitCity Downtown (ES) (Electronics),2026-04-23T04:58:34
60402,2118,,330,1.48,EUR,purchase,completed,BodyWorks Downtown (FR) (Health/Fitness),2026-04-23T09:06:25
60403,5108,,22,77.71,SGD,purchase,completed,Kyivstar Central (AU) (Telecom),2025-03-19T06:40:40
60404,6845,5462,27,15.32,USD,transfer,completed,Transfer to acct ****4631,2026-05-11T03:06:52
60405,2746,2201,388,40.01,EUR,purchase,pending,GymPro Downtown (ZA) (Health/Fitness),2026-05-14T01:30:49
60406,8761,7006,166,193.27,PLN,purchase,pending,MediMart Plaza (DE) (Pharmacy),2026-05-13T21:08:16
60407,7938,6347,484,34.44,EUR,transfer,completed,Transfer to acct ****5106,2026-04-11T11:11:36
60408,1383,,455,18.14,EUR,purchase,completed,Theatre Royal South (SG) (Entertainment),2025-10-01T10:27:57
60409,9253,,460,33.36,EUR,transfer,reversed,Transfer from acct ****9562,2026-05-10T22:20:56
60410,7825,6252,208,37.47,EUR,transfer,completed,Transfer from acct ****4283,2026-05-11T17:08:01
60411,3685,,224,173.38,MXN,purchase,pending,Spotify Express (ES) (Streaming),2024-07-19T13:32:30
60412,3073,2476,432,98.87,EUR,purchase,completed,FitClub Downtown (AE) (Health/Fitness),2026-05-15T09:26:22
60413,8171,,98,144.11,EUR,withdrawal,completed,ATM withdrawal at ATM - HSBC #297 (UA),2026-03-09T20:43:05
60414,8965,7181,134,38021.69,JPY,purchase,pending,GuardLife Plaza (US) (Insurance),2026-02-05T03:39:09
60415,5938,4717,174,2517.54,INR,purchase,completed,GymPro North (MX) (Health/Fitness),2026-05-05T05:26:07
60416,8858,,497,2130.85,DKK,purchase,completed,NationalGas #434 (CA) (Utilities),2025-07-12T04:00:21
60417,4402,,37,308.4,CAD,purchase,pending,AllShield Online (CA) (Insurance),2025-09-11T12:33:04
60418,6386,,33,624.58,USD,deposit,completed,Deposit - Salary,2025-12-27T22:39:15
60419,2366,,90,1020.32,EUR,transfer,completed,Transfer from acct ****8772,2024-07-11T21:10:39
60420,6533,,325,71.36,EUR,purchase,completed,La Tavola North (NL) (Restaurants),2026-04-19T17:02:07
60421,298,,268,23.59,USD,transfer,completed,Transfer from acct ****7710,2026-02-15T04:20:25
60422,810,675,290,3183.09,UAH,purchase,completed,Burger House Central (FR) (Restaurants),2026-05-04T12:26:35
60423,4372,3492,133,13.48,EUR,purchase,reversed,Market & Co Online (FR) (Groceries),2025-11-15T22:23:12
60424,7073,,152,44.76,AUD,withdrawal,pending,ATM withdrawal at ATM - Local Bank Online (JP),2025-07-21T18:40:12
60425,132,,7,155.55,EUR,purchase,completed,Chicken King Online (PL) (Fast Food),2026-05-16T01:24:10
60426,6664,5314,496,145.27,EUR,purchase,completed,City Electric Downtown (AU) (Utilities),2026-01-11T08:04:11
60427,7052,,449,381.12,EUR,purchase,completed,Gadget Hub #461 (AE) (Electronics),2025-01-14T19:43:58
60428,8664,6925,408,52.3,EUR,purchase,completed,BP #331 (DE) (Fuel),2026-05-10T10:54:32
60429,3699,,357,12.25,AED,purchase,completed,FreeNow North (FR) (Transport),2026-02-02T11:01:27
60430,9217,,330,13.41,EUR,purchase,failed,BodyWorks Downtown (FR) (Health/Fitness),2024-12-02T18:13:42
60431,721,597,396,764.06,BRL,purchase,completed,Hometown Grocery Online (TR) (Groceries),2026-04-19T17:21:23
60432,38,,265,698.06,USD,purchase,completed,SkyJet #288 (ES) (Travel - Airlines),2026-05-08T17:15:45
60433,7792,6225,390,52.53,EUR,purchase,completed,Apteka 24 Plaza (CA) (Pharmacy),2026-05-04T14:27:20
60434,360,302,151,2312.85,INR,purchase,completed,BP South (ZA) (Fuel),2024-09-22T21:09:14
60435,2425,1959,175,62.06,USD,purchase,completed,Sakura Sushi Central (NL) (Restaurants),2025-12-20T19:41:42
60436,410,342,91,42.53,AED,purchase,reversed,MediMart Online (PL) (Pharmacy),2025-11-05T03:40:17
60437,4137,,413,12.35,PLN,purchase,completed,RailPass Central (IN) (Public Transit),2026-04-29T10:02:37
60438,8648,6914,164,61.46,USD,purchase,failed,GymPro Express (CA) (Health/Fitness),2026-04-21T07:11:08
60439,3619,,54,64.8,EUR,purchase,failed,The Hungry Fork South (NL) (Restaurants),2026-03-25T09:32:15
60440,1772,,181,5.57,USD,deposit,completed,Deposit - Inbound payment,2026-05-05T02:37:19
60441,3613,2892,117,38.49,EUR,purchase,completed,Vodafone Express (AE) (Telecom),2026-04-25T14:47:56
60442,8910,,399,17.88,EUR,deposit,pending,Deposit - Inbound payment,2024-06-29T06:12:35
60443,962,799,13,308,MXN,purchase,completed,Spotify #11 (SG) (Streaming),2025-07-06T18:16:43
60444,2171,,386,2566.94,TRY,deposit,completed,Deposit - Inbound payment,2026-05-14T17:08:18
60445,2234,1811,388,2.66,USD,purchase,completed,GymPro Downtown (ZA) (Health/Fitness),2025-10-30T13:04:51
60446,1182,975,407,21.51,EUR,purchase,pending,FreeNow South (FR) (Transport),2026-05-03T05:50:07
60447,5449,4334,295,21.47,PLN,purchase,completed,Daily Grind #381 (FR) (Coffee Shops),2026-03-11T20:46:47
60448,7268,5807,108,22425.93,INR,purchase,completed,SafeNet Insurance Online (JP) (Insurance),2025-08-30T07:16:23
60449,419,349,5,1704.43,MXN,purchase,completed,NationalGas #911 (TR) (Utilities),2025-06-18T06:54:12
60450,1544,,234,9.26,EUR,purchase,completed,Sub Shack Online (SG) (Fast Food),2025-02-12T09:09:37
60451,4025,3226,1,23.87,EUR,purchase,completed,Lyft #440 (JP) (Transport),2026-05-13T03:41:21
60452,9533,7627,220,163.83,EUR,purchase,completed,Urban Threads Express (ES) (Clothing),2026-05-05T02:42:56
60453,5803,,381,106.97,GBP,withdrawal,completed,ATM withdrawal at ATM - Local Bank North (AE),2025-09-25T07:29:46
60454,6940,,184,43.75,USD,purchase,completed,Shopify Store #588 (NL) (Online Retail),2025-04-09T00:25:23
60455,6968,,158,331.62,TRY,purchase,completed,GymPro South (ES) (Health/Fitness),2026-04-18T06:00:40
60456,5252,,305,669.64,SEK,purchase,reversed,MediMart #996 (IN) (Pharmacy),2026-05-11T12:28:22
60457,8590,,181,7.4,EUR,deposit,completed,Deposit - Inbound payment,2026-05-12T17:02:07
60458,9242,,269,17.42,GBP,purchase,completed,Taco Loco Online (MX) (Fast Food),2026-03-09T01:08:07
60459,8066,6451,255,209.78,EUR,purchase,completed,Coursera South (NL) (Education),2025-03-19T01:54:38
60460,6496,,324,93.47,EUR,transfer,completed,Transfer from acct ****2882,2025-09-08T12:55:44
60461,5605,4458,432,74.61,EUR,purchase,completed,FitClub Downtown (AE) (Health/Fitness),2025-11-05T19:08:39
60462,9454,7558,313,13.26,GBP,purchase,reversed,BuildMart Central (FR) (Home Improvement),2025-12-30T11:31:57
60463,2335,,93,3.67,USD,deposit,pending,Deposit - Inbound payment,2026-03-17T16:47:30
60464,6055,,85,2501.16,SEK,withdrawal,completed,ATM withdrawal at ATM - Santander Plaza (AU),2025-12-29T01:17:08
60465,6627,,282,353.21,AUD,deposit,completed,Deposit - Inbound payment,2024-11-09T05:29:33
60466,5148,,192,2054.33,ZAR,purchase,completed,Skillshare Downtown (SG) (Education),2025-09-03T15:06:22
60467,4633,,109,24.79,USD,purchase,reversed,StarCinema #895 (CA) (Entertainment),2026-02-05T09:26:15
60468,2809,,416,5,BRL,transfer,completed,Transfer from acct ****9195,2026-03-23T12:56:22
60469,1381,,197,0.92,EUR,deposit,completed,Deposit - Salary,2026-05-08T23:57:24
60470,2039,,195,12197.93,JPY,purchase,completed,BookDepot Downtown (AU) (Online Retail),2026-05-16T08:45:41
60471,420,,74,5559.43,MXN,purchase,completed,Hotel Aurora Downtown (PL) (Travel - Hotels),2026-02-13T13:47:07
60472,9354,,414,32.92,MXN,purchase,pending,Metro Card Downtown (JP) (Public Transit),2025-10-26T07:53:20
60473,5584,,303,40.91,EUR,purchase,completed,Shell Central (ES) (Fuel),2026-05-07T18:30:45
60474,4102,,322,100.72,EUR,purchase,pending,Trendline Express (TR) (Clothing),2025-08-01T18:36:17
60475,8669,6930,133,56.22,EUR,purchase,completed,Market & Co Online (FR) (Groceries),2026-04-26T19:50:35
60476,8058,,172,148.84,USD,transfer,completed,Transfer to acct ****5484,2026-04-28T22:08:18
60477,1124,,161,1514.3,ZAR,purchase,completed,HomeFix #900 (BR) (Home Improvement),2026-02-08T12:55:52
60478,3489,,437,121.23,CAD,purchase,completed,ProBuilders Supply Online (PL) (Home Improvement),2026-05-10T21:38:54
60479,5382,,25,28.21,USD,purchase,completed,Petrol Plus Online (ES) (Fuel),2024-09-19T15:31:56
60480,8952,,342,6.33,CAD,purchase,completed,Daily Grind #72 (AU) (Coffee Shops),2026-03-20T09:39:50
60481,1487,,25,40.54,EUR,purchase,completed,Petrol Plus Online (ES) (Fuel),2026-02-24T11:11:40
60482,241,205,430,499.41,MXN,purchase,completed,HealthPlus Pharmacy Online (JP) (Pharmacy),2026-03-18T03:21:09
60483,5827,4630,247,780.35,NOK,purchase,completed,NationalGas South (AU) (Utilities),2026-05-07T22:17:51
60484,4920,,349,524.49,EUR,purchase,completed,City University Bookstore Downtown (SE) (Education),2025-08-18T13:58:03
60485,5822,,320,224.68,EUR,deposit,completed,Deposit - Inbound payment,2025-01-21T10:20:16
60486,1448,,52,30.6,USD,purchase,completed,T-Mobile Plaza (UA) (Telecom),2026-03-26T13:17:45
60487,3058,2466,261,2765.07,UAH,purchase,completed,BP Downtown (UA) (Fuel),2026-05-14T16:41:08
60488,8047,,244,695.82,SEK,purchase,pending,eBay #865 (AE) (Online Retail),2026-05-10T04:50:17
60489,7550,,15,6.24,CHF,purchase,completed,Pizza Run South (SG) (Fast Food),2026-05-01T14:14:04
60490,6003,4777,347,36.65,USD,purchase,completed,HealthPlus Pharmacy Express (TR) (Pharmacy),2024-07-10T18:47:51
60491,1921,,205,8720.84,INR,purchase,failed,Trendline Plaza (MX) (Clothing),2024-11-04T00:36:26
60492,5773,,229,95.03,INR,purchase,completed,Sub Shack Plaza (GB) (Fast Food),2025-08-06T12:01:53
60493,2585,2080,441,70.77,EUR,purchase,completed,FitClub #569 (JP) (Health/Fitness),2026-03-15T19:53:27
60494,7692,6144,324,31.91,USD,purchase,completed,BodyWorks Express (TR) (Health/Fitness),2026-01-04T06:29:16
60495,3097,2492,33,0.92,EUR,purchase,completed,Digital Den Downtown (IN) (Electronics),2026-04-15T08:43:19
60496,8777,7022,368,1793.83,JPY,purchase,completed,QuickBite Express (DE) (Fast Food),2026-03-06T06:58:13
60497,8480,,266,401.88,USD,purchase,completed,Skillshare North (CA) (Education),2025-01-07T00:16:54
60498,1102,,218,298.09,EUR,purchase,completed,Hotel Aurora Express (UA) (Travel - Hotels),2025-07-16T21:15:11
60499,720,,354,512.88,BRL,purchase,completed,FitClub Central (GB) (Health/Fitness),2025-12-02T01:05:48
60500,697,577,191,334.08,ZAR,purchase,completed,Daily Grind Downtown (AU) (Coffee Shops),2026-04-21T05:25:56
60501,1122,,71,212.56,EUR,purchase,completed,CircuitCity Online (ES) (Electronics),2026-04-16T01:43:44
60502,557,455,293,36.55,EUR,transfer,completed,Transfer from acct ****1798,2026-05-11T10:22:20
60503,5410,4306,160,738.18,AED,purchase,completed,Trendline Express (SE) (Clothing),2026-04-04T16:51:47
60504,652,535,247,51.36,USD,purchase,pending,NationalGas South (AU) (Utilities),2026-02-01T05:31:28
60505,506,,427,263.37,CNY,purchase,completed,Kyivstar South (ZA) (Telecom),2025-08-28T01:50:25
60506,4535,,46,5.29,PLN,purchase,completed,Bean & Brew #32 (AE) (Coffee Shops),2025-06-06T16:39:56
60507,8680,6941,476,23.09,USD,purchase,completed,CityPharm South (DE) (Pharmacy),2026-05-12T08:26:40
60508,6466,,410,1044.43,PLN,withdrawal,completed,ATM withdrawal at ATM - Barclays South (MX),2026-04-16T06:42:05
60509,6150,4910,23,2237.11,SEK,withdrawal,pending,ATM withdrawal at ATM - Barclays Online (TR),2025-09-21T08:03:06
60510,8292,6635,235,44.5,EUR,purchase,completed,Skillshare #251 (NL) (Education),2025-11-11T16:22:32
60511,564,,121,289.95,EUR,purchase,completed,BlueWings Plaza (NL) (Travel - Airlines),2025-11-02T16:21:03
60512,7776,6211,311,135.99,BRL,withdrawal,completed,ATM withdrawal at ATM - Chase Central (AE),2025-01-31T16:29:46
60513,6151,4911,358,1136.31,SEK,purchase,completed,SafeNet Insurance Online (PL) (Insurance),2025-06-14T14:13:49
60514,931,,166,23.5,EUR,purchase,pending,MediMart Plaza (DE) (Pharmacy),2025-12-15T09:13:05
60515,7685,,379,27.86,GBP,purchase,completed,Wellness Drug Express (TR) (Pharmacy),2025-10-01T22:23:32
60516,1812,,145,142.25,EUR,purchase,completed,eBay Central (CA) (Online Retail),2025-04-17T20:11:44
60517,3474,,237,101.37,CAD,purchase,completed,Denim & Co Downtown (UA) (Clothing),2025-10-13T12:00:28
60518,464,,170,49.53,EUR,purchase,completed,TotalEnergies North (ES) (Fuel),2025-12-25T07:16:46
60519,6310,,333,20420.74,JPY,purchase,failed,AllShield #675 (TR) (Insurance),2026-04-01T20:33:55
60520,9212,,340,9036.48,TRY,deposit,reversed,Deposit - Inbound payment,2026-04-14T15:29:46
60521,6157,4914,436,1374.47,INR,withdrawal,completed,ATM withdrawal at ATM - Barclays North (SE),2024-12-11T02:25:26
60522,682,563,16,64.54,EUR,purchase,completed,Orange South (PL) (Telecom),2026-04-30T10:19:32
60523,3021,,273,0.92,EUR,deposit,completed,Deposit - Inbound payment,2026-04-01T09:10:16
60524,5111,4071,35,462.29,GBP,purchase,reversed,Aero Express #708 (ES) (Travel - Airlines),2026-01-26T00:51:55
60525,4603,3681,252,99.59,EUR,purchase,completed,AllShield Plaza (DE) (Insurance),2026-03-29T07:40:12
60526,2422,,77,5.49,EUR,purchase,reversed,Steam Coffee Central (US) (Coffee Shops),2026-03-09T14:38:53
60527,4964,3955,233,94.11,EUR,purchase,completed,GymPro Central (GB) (Health/Fitness),2026-04-04T09:00:07
60528,4204,,315,2257.84,BRL,purchase,failed,SkyJet Central (GB) (Travel - Airlines),2026-04-22T02:29:04
60529,64,,351,12.18,EUR,deposit,completed,Deposit - Inbound payment,2026-02-02T11:59:59
60530,1013,839,1,13.47,CAD,purchase,completed,Lyft #440 (JP) (Transport),2026-01-01T03:09:44
60531,7183,5738,497,714.39,BRL,purchase,completed,NationalGas #434 (CA) (Utilities),2026-05-12T21:24:48
60532,236,201,323,155,JPY,purchase,completed,City University Bookstore Online (IT) (Education),2026-04-17T00:42:16
60533,2724,,253,11.91,EUR,deposit,completed,Deposit - Salary,2026-05-08T02:39:45
60534,4539,3627,445,140.29,EUR,purchase,completed,CoverPlus Downtown (SE) (Insurance),2025-05-25T12:20:28
60535,9156,7326,330,22.69,USD,purchase,completed,BodyWorks Downtown (FR) (Health/Fitness),2026-02-08T18:21:52
60536,4388,,477,19.41,CAD,purchase,failed,Lyft #620 (TR) (Transport),2026-05-08T14:04:04
60537,8828,7069,51,4.38,EUR,purchase,completed,CityTransit Express (AE) (Public Transit),2026-01-09T17:36:58
60538,979,,458,1533.73,UAH,purchase,completed,CityPharm North (CA) (Pharmacy),2025-12-25T14:11:14
60539,7961,,382,120.29,EUR,purchase,reversed,Modern Wear Central (ZA) (Clothing),2025-09-05T05:07:01
60540,8068,6452,373,1304.62,INR,purchase,completed,Uber South (IT) (Transport),2026-04-19T00:18:28
60541,662,,399,18.05,AUD,purchase,reversed,Lyft Central (CA) (Transport),2026-04-02T17:56:52
60542,2192,,463,597.38,AED,withdrawal,completed,ATM withdrawal at ATM - Barclays Express (SE),2026-05-11T00:35:52
60543,486,,218,82.74,EUR,purchase,completed,Hotel Aurora Express (UA) (Travel - Hotels),2025-07-24T17:50:56
60544,4586,,134,310.82,EUR,deposit,completed,Deposit - Inbound payment,2026-01-01T14:56:50
60545,7139,5699,74,175.21,USD,purchase,failed,Hotel Aurora Downtown (PL) (Travel - Hotels),2025-08-13T12:00:22
60546,9236,,117,76.42,USD,purchase,completed,Vodafone Express (AE) (Telecom),2025-01-20T19:52:36
60547,7287,,170,51.68,SGD,purchase,completed,TotalEnergies North (ES) (Fuel),2025-09-14T14:09:17
60548,2160,,171,2723.67,UAH,deposit,pending,Deposit - Inbound payment,2025-10-04T23:50:29
60549,7900,6315,365,275.78,PLN,purchase,reversed,Udemy Downtown (SG) (Education),2026-04-24T10:53:56
60550,7829,6255,95,3.2,EUR,purchase,reversed,CityTransit Express (AU) (Public Transit),2025-07-30T07:27:44
60551,2448,,251,9.1,USD,purchase,pending,Morning Cup South (DE) (Coffee Shops),2025-10-08T17:32:11
60552,7174,,397,7.36,GBP,purchase,completed,Bean & Brew Central (IT) (Coffee Shops),2026-05-16T18:33:04
60553,4990,,357,2194.06,JPY,deposit,completed,Deposit - Salary,2026-02-13T14:38:38
60554,2255,,31,155,JPY,deposit,completed,Deposit - Inbound payment,2026-02-10T00:11:52
60555,1103,912,290,53.78,EUR,purchase,pending,Burger House Central (FR) (Restaurants),2026-03-24T21:08:32
60556,5521,,352,117.79,BRL,purchase,completed,Bolt Plaza (IN) (Transport),2025-09-26T18:58:31
60557,2366,,98,131.84,EUR,withdrawal,reversed,ATM withdrawal at ATM - HSBC #297 (UA),2025-08-03T23:19:03
